customer_id,signup_month,tenure_months,plan_type,monthly_fee,num_profiles,watch_hours_last_month,binge_days_last_month,last_login_days_ago,auto_renew,genre_pref,has_kids_profile,device_type,num_devices_used,support_tickets_last_3mo,avg_watch_session_min,ads_watched_last_month,payment_method,is_churned
OTT5990,Mar,16,Standard,399,1,29.1,1,11,Yes,Action,No,Mobile,4,0,56.3,14,Credit Card,0
OTT5991,Feb,1,Basic,599,2,27.5,1,4,Yes,Horror,Yes,Laptop,5,1,64.4,5,Debit Card,1
OTT5992,May,5,Standard,599,4,20.7,5,1,No,Drama,Yes,Laptop,3,0,54.9,47,Net Banking,0
OTT5993,Apr,5,Standard,199,4,28.9,4,27,Yes,Sci-Fi,No,Laptop,2,0,45.1,18,Credit Card,1
OTT5994,Jan,23,Standard,599,3,26.1,4,12,Yes,Drama,Yes,Laptop,3,1,65.2,46,Debit Card,1
OTT5995,Mar,18,Premium,599,2,30.7,1,18,Yes,Horror,No,Smart TV,2,1,75.0,50,Net Banking,1
OTT5996,Jan,35,Basic,199,1,24.6,6,0,Yes,Sci-Fi,No,Mobile,4,1,56.7,26,UPI,0
OTT5997,May,4,Basic,599,4,21.7,7,11,No,Drama,No,Smart TV,3,0,60.5,3,Debit Card,1
OTT5998,Jul,29,Standard,599,5,15.7,0,4,No,Action,No,Tablet,1,0,,18,UPI,1
OTT5999,Jan,16,Basic,599,5,42.3,3,29,Yes,Sci-Fi,No,Laptop,1,1,29.2,11,Debit Card,1
OTT6000,Mar,20,Basic,199,3,45.0,8,26,Yes,Documentary,No,Laptop,3,1,75.3,27,Debit Card,1
OTT6001,Apr,23,Basic,599,4,44.3,9,14,No,Comedy,Yes,Smart TV,1,0,67.0,4,Net Banking,0
OTT6002,Jun,5,Standard,399,,55.5,5,10,No,Drama,Yes,Tablet,2,0,74.3,41,Debit Card,0
OTT6003,Jun,29,Standard,199,4,13.4,0,4,Yes,Comedy,No,Mobile,5,1,44.0,45,Net Banking,1
OTT6004,Jun,1,Basic,399,3,47.7,5,23,Yes,Sci-Fi,No,Mobile,1,0,51.2,37,UPI,1
OTT6005,Jul,1,Basic,599,3,38.0,4,22,No,Documentary,Yes,Mobile,5,0,89.2,43,Net Banking,1
OTT6006,Jan,31,Standard,199,3,18.3,7,3,Yes,Comedy,Yes,Smart TV,3,1,58.4,40,UPI,1
OTT6007,Mar,8,Basic,399,1,35.6,5,30,Yes,Comedy,No,Laptop,4,3,73.0,43,UPI,1
OTT6008,Feb,33,Basic,199,3,35.6,2,18,Yes,Horror,No,Tablet,2,0,53.1,36,Credit Card,0
OTT6009,Jan,32,Basic,199,4,35.4,5,22,Yes,Horror,Yes,Laptop,4,0,81.5,34,Debit Card,1
OTT6010,Jan,18,Basic,399,4,39.7,1,10,,Documentary,No,Tablet,1,1,86.9,44,Credit Card,0
OTT6011,May,8,Basic,599,,27.9,3,25,No,Documentary,No,Laptop,3,2,92.5,41,Net Banking,1
OTT6012,Jan,25,Basic,199,5,42.8,0,15,Yes,Documentary,No,Laptop,2,3,77.2,52,UPI,1
OTT6013,Jun,13,Standard,199,4,35.0,1,16,No,Drama,No,Smart TV,1,2,29.6,59,Credit Card,1
OTT6014,Mar,22,Basic,599,5,62.7,5,2,Yes,Sci-Fi,Yes,Laptop,1,0,36.7,31,Credit Card,0
OTT6015,May,7,Standard,199,3,58.2,3,14,No,Comedy,No,Smart TV,3,2,71.1,45,UPI,0
OTT6016,May,32,Standard,199,5,30.6,9,9,Yes,Horror,Yes,Smart TV,1,0,5.0,46,UPI,0
OTT6017,Jan,30,Basic,399,4,26.7,7,8,Yes,Horror,Yes,Tablet,3,1,55.3,54,UPI,0
OTT6018,Jun,4,Basic,199,1,21.4,9,18,Yes,Drama,No,Mobile,5,0,46.7,24,Net Banking,1
OTT6019,Apr,19,Basic,399,2,26.5,7,26,No,Drama,Yes,Tablet,3,1,66.3,12,UPI,1
OTT6020,Feb,26,Premium,199,5,20.6,9,5,Yes,Drama,Yes,Mobile,5,2,41.2,57,Debit Card,0
OTT6021,Apr,14,Premium,399,5,25.0,4,12,No,Action,No,Mobile,4,1,77.4,10,Credit Card,0
OTT6022,Jul,15,Basic,599,2,4.3,7,20,No,Drama,No,Laptop,4,0,83.4,3,Net Banking,1
OTT6023,Mar,8,Basic,599,5,,3,16,No,Documentary,Yes,Laptop,3,0,27.2,42,UPI,0
OTT6024,Jan,35,Standard,599,5,1.4,6,6,Yes,Comedy,No,Smart TV,1,0,21.8,56,Debit Card,1
OTT6025,Jun,12,Standard,399,5,19.4,5,26,No,Documentary,No,Smart TV,3,0,30.3,12,,1
OTT6026,Jan,4,Standard,599,3,32.7,4,28,No,Action,No,Tablet,5,1,34.3,19,Net Banking,1
OTT6027,Feb,12,Basic,199,3,34.4,4,5,No,Action,Yes,Laptop,3,1,9.5,13,Debit Card,0
OTT6028,Apr,32,Premium,399,5,56.6,4,18,Yes,Drama,No,Laptop,2,1,77.2,36,UPI,0
OTT6029,Jun,33,Basic,399,2,52.3,2,11,Yes,Documentary,Yes,Mobile,4,1,73.7,58,Debit Card,0
OTT6030,Jul,10,Standard,399,5,50.4,6,22,No,Comedy,No,Laptop,3,2,46.8,25,Credit Card,0
OTT6031,Jul,25,Premium,199,5,47.5,2,4,Yes,Horror,Yes,Smart TV,4,0,51.9,1,UPI,0
OTT6032,Apr,17,Standard,599,2,26.9,4,13,Yes,Horror,No,Mobile,4,0,28.4,45,UPI,0
OTT6033,Jun,,Standard,199,4,62.3,8,22,Yes,Action,No,Mobile,2,3,51.0,29,UPI,0
OTT6034,Apr,31,Premium,199,3,37.3,5,0,No,Sci-Fi,No,Mobile,3,2,17.0,2,,0
OTT6035,Apr,15,Standard,399,2,9.8,8,13,Yes,Sci-Fi,Yes,Mobile,3,2,33.6,53,Net Banking,1
OTT6036,May,,Standard,399,1,5.6,6,27,Yes,Action,No,Tablet,4,3,53.3,23,Credit Card,1
OTT6037,Feb,11,Standard,599,5,35.7,9,24,Yes,Drama,Yes,,2,,,23,Debit Card,1
OTT6038,Jun,11,Basic,599,5,30.2,3,21,Yes,Action,Yes,Laptop,2,0,47.2,5,Credit Card,1
OTT6039,Jun,16,Basic,399,1,-0.1,5,25,Yes,Horror,No,,3,1,73.8,15,Debit Card,1
OTT6040,Jul,2,Standard,599,4,48.7,4,23,Yes,Comedy,No,Tablet,1,0,78.6,42,Debit Card,0
OTT6041,Jun,27,,,2,45.8,5,11,Yes,Sci-Fi,No,Smart TV,1,0,67.3,,UPI,0
OTT6042,Jun,21,Standard,399,4,42.5,6,15,Yes,Comedy,No,Tablet,2,0,49.7,0,Credit Card,0
OTT6043,Mar,32,Basic,599,1,24.9,5,9,Yes,Action,No,Mobile,1,2,59.8,25,Net Banking,0
OTT6044,Jul,18,Premium,399,5,52.7,1,11,Yes,Horror,No,Smart TV,2,2,58.0,12,Net Banking,0
OTT6045,Apr,21,Premium,399,,50.6,6,12,Yes,Drama,No,Smart TV,5,1,5.0,2,UPI,0
OTT6046,Feb,14,Basic,199,1,10.3,6,16,No,Documentary,No,Smart TV,2,0,41.6,56,Debit Card,1
OTT6047,Feb,10,Standard,199,,40.7,1,28,Yes,Action,No,Mobile,4,1,47.6,24,Credit Card,1
OTT6048,Jan,5,Basic,,1,55.0,0,1,Yes,Sci-Fi,No,Laptop,2,2,46.7,8,UPI,0
OTT6049,Mar,1,Basic,599,4,22.5,,2,No,Drama,No,Smart TV,4,2,75.2,56,Debit Card,1
OTT6050,Jun,15,,399,5,41.3,2,16,No,Drama,Yes,Laptop,1,0,77.0,36,UPI,0
OTT6051,Jul,23,Premium,399,3,57.8,4,2,No,Action,No,Laptop,4,0,33.8,6,Debit Card,0
OTT6052,Mar,26,Standard,399,2,44.8,1,25,Yes,Sci-Fi,No,Laptop,2,1,56.1,56,Credit Card,1
OTT6053,Mar,4,Premium,599,,35.4,3,12,Yes,Sci-Fi,No,Mobile,1,0,33.5,56,Net Banking,0
OTT6054,Jun,26,Standard,599,3,43.0,4,16,Yes,Horror,No,Tablet,2,1,54.8,8,Net Banking,0
OTT6055,May,23,Premium,399,1,56.8,0,26,Yes,Documentary,No,Mobile,2,,77.7,42,Debit Card,1
OTT6056,Apr,28,Basic,399,2,28.3,6,25,No,Horror,No,Tablet,2,1,52.0,42,Credit Card,1
OTT6057,Apr,13,,199,5,,0,16,No,Horror,No,Laptop,3,0,65.4,,Net Banking,0
OTT6058,Jul,16,Basic,199,2,45.7,5,7,Yes,Action,Yes,Tablet,5,1,64.6,49,UPI,0
OTT6059,Jun,10,Premium,599,4,36.8,1,10,No,Horror,Yes,Mobile,1,1,74.3,59,Credit Card,0
OTT6060,Apr,10,Standard,399,2,22.4,9,17,No,Horror,No,Mobile,,0,59.0,29,Credit Card,1
OTT6061,Feb,1,Standard,599,5,27.8,4,0,No,Sci-Fi,No,Tablet,5,2,45.4,13,Net Banking,1
OTT6062,May,22,Basic,399,1,53.2,8,4,No,Action,,Mobile,3,2,67.6,32,,1
OTT6063,Mar,28,Premium,599,1,,6,22,Yes,Action,No,Smart TV,3,1,51.4,1,Credit Card,1
OTT6064,Jul,6,Premium,199,2,27.1,8,9,Yes,Sci-Fi,Yes,Mobile,3,0,67.4,39,Net Banking,1
OTT6065,Jan,28,Premium,199,5,32.4,4,25,Yes,Sci-Fi,No,Laptop,2,0,49.9,2,Debit Card,1
OTT6066,Jul,24,Standard,199,1,27.2,6,15,No,Documentary,No,Mobile,5,1,56.3,59,Credit Card,1
OTT6067,Mar,29,Basic,399,2,36.7,7,7,No,Sci-Fi,No,Smart TV,4,2,67.4,52,,0
OTT6068,Jun,6,Basic,399,5,26.7,7,15,No,Comedy,Yes,Mobile,,0,16.4,22,Debit Card,1
OTT6069,Feb,1,Standard,199,1,29.6,9,0,Yes,Action,No,Laptop,2,1,24.6,18,Credit Card,1
OTT6070,Jun,29,Basic,599,4,57.9,7,15,Yes,Comedy,No,Laptop,2,0,38.1,50,Net Banking,0
OTT6071,Jun,5,,599,3,35.4,6,21,Yes,Sci-Fi,No,Smart TV,5,0,40.8,42,Debit Card,1
OTT6072,Apr,12,Basic,399,2,7.8,2,29,Yes,Horror,No,Mobile,4,0,60.1,49,Debit Card,1
OTT6073,Jun,8,Basic,199,5,3.1,9,14,No,,No,Laptop,2,1,33.2,36,Debit Card,1
OTT6074,Jan,7,Premium,399,5,46.7,3,28,No,Drama,No,Smart TV,1,1,82.4,25,UPI,1
OTT6075,Feb,6,Basic,199,1,50.0,6,24,No,Documentary,No,Laptop,4,1,41.6,2,Debit Card,1
OTT6076,Jun,8,Basic,599,4,61.2,0,5,Yes,Comedy,Yes,Laptop,4,0,62.8,28,UPI,0
OTT6077,Jan,35,Standard,399,2,42.6,4,27,No,Action,Yes,Mobile,2,1,39.1,10,Credit Card,1
OTT6078,May,26,Premium,,3,12.5,7,27,Yes,Drama,No,Smart TV,1,1,66.2,22,Credit Card,1
OTT6079,Jan,1,Basic,199,1,,0,3,Yes,Comedy,No,Tablet,4,0,9.8,4,UPI,1
OTT6080,Jul,27,Premium,199,2,54.5,2,27,Yes,Documentary,Yes,Smart TV,3,1,66.1,52,Credit Card,1
OTT6081,Jul,28,Basic,199,2,49.9,8,24,No,Comedy,No,Mobile,2,0,48.1,,Net Banking,1
OTT6082,Jan,31,Premium,399,2,28.4,1,26,No,Sci-Fi,No,Tablet,3,1,70.9,29,Credit Card,1
OTT6083,Feb,10,Premium,199,5,37.7,2,18,Yes,,Yes,Laptop,3,0,51.8,19,Debit Card,0
OTT6084,Jun,28,Standard,199,4,20.2,5,21,Yes,Documentary,Yes,Mobile,1,0,70.0,29,Net Banking,1
OTT6085,Jan,12,Standard,199,5,18.0,9,5,Yes,Sci-Fi,No,Laptop,2,1,33.0,56,,1
OTT6086,Jul,15,Standard,399,1,13.9,6,20,Yes,Sci-Fi,Yes,Laptop,3,1,26.1,39,Net Banking,1
OTT6087,Feb,2,Basic,199,3,34.0,3,24,No,Horror,No,Laptop,4,2,52.5,46,Debit Card,1
OTT6088,Apr,18,Basic,199,2,33.5,4,20,Yes,Horror,No,Mobile,1,1,81.3,13,Net Banking,1
OTT6089,Feb,23,Basic,599,1,31.2,1,25,No,Sci-Fi,Yes,Laptop,1,1,42.8,36,Net Banking,1
OTT6090,Apr,10,Basic,599,4,40.1,1,8,Yes,Comedy,No,Tablet,3,0,52.9,5,UPI,0
OTT6091,May,6,Premium,399,5,19.3,8,1,No,Documentary,No,Mobile,1,2,8.5,52,Debit Card,1
OTT6092,Jul,17,Standard,599,4,42.5,3,4,Yes,Comedy,No,Mobile,2,1,68.8,22,Net Banking,0
OTT6093,Mar,3,Basic,399,4,40.5,0,2,Yes,Drama,No,Laptop,1,0,62.5,32,UPI,0
OTT6094,Apr,1,Standard,199,1,43.4,1,21,No,Documentary,Yes,Smart TV,3,3,91.1,44,UPI,1
OTT6095,Jun,10,Standard,199,1,38.4,2,24,Yes,Action,No,Tablet,4,0,37.4,58,Credit Card,1
OTT6096,May,4,Standard,399,1,20.7,7,17,Yes,Comedy,,Laptop,5,0,40.9,52,Credit Card,1
OTT6097,Jun,13,Standard,599,4,31.7,8,25,Yes,Horror,Yes,Laptop,3,1,79.6,18,UPI,1
OTT6098,Jun,28,Standard,399,2,52.5,8,14,No,Horror,No,Tablet,2,1,54.4,41,Debit Card,0
OTT6099,Apr,31,Basic,399,1,,7,27,Yes,Sci-Fi,No,Laptop,5,0,71.4,21,Net Banking,1
OTT6100,Jan,17,Basic,599,5,30.6,8,12,Yes,Horror,No,Tablet,5,0,29.7,22,Net Banking,1
OTT6101,Mar,35,Basic,599,1,44.1,3,4,Yes,Action,,Laptop,3,2,18.2,51,Credit Card,0
OTT6102,May,17,Standard,399,5,31.7,9,0,Yes,Drama,No,Laptop,2,0,20.2,32,Credit Card,0
OTT6103,Jul,4,Standard,399,1,24.1,5,18,No,Documentary,Yes,Laptop,2,,42.0,56,Net Banking,1
OTT6104,May,14,Standard,199,1,21.4,1,,Yes,Comedy,No,Laptop,5,1,67.0,7,Net Banking,1
OTT6105,Jan,33,Basic,399,3,32.4,9,17,Yes,Action,No,Smart TV,1,0,59.2,13,Credit Card,1
OTT6106,Jul,12,Basic,399,2,18.6,5,,Yes,Horror,Yes,Mobile,1,,103.5,29,Net Banking,1
OTT6107,Apr,2,Standard,599,4,0.0,3,6,Yes,Comedy,No,Tablet,1,1,41.3,58,Credit Card,1
OTT6108,May,6,Basic,399,5,21.8,0,22,Yes,Action,Yes,Smart TV,4,2,79.7,52,Net Banking,1
OTT6109,Apr,34,Standard,199,2,41.2,0,4,Yes,,No,Tablet,2,1,54.7,54,Credit Card,0
OTT6110,Apr,29,Basic,399,3,19.6,4,24,Yes,Action,No,Smart TV,4,0,53.1,31,Credit Card,1
OTT6111,Jan,11,Basic,599,3,24.5,8,3,No,Documentary,No,Mobile,4,0,23.5,31,Credit Card,1
OTT6112,Apr,10,Premium,199,1,4.2,8,25,Yes,Action,No,Tablet,3,2,98.2,13,Credit Card,1
OTT6113,,19,Basic,399,5,39.4,4,6,Yes,Drama,Yes,Laptop,4,0,85.0,47,Net Banking,0
OTT6114,Jan,2,Premium,199,2,44.4,9,27,No,Sci-Fi,Yes,Mobile,5,0,79.5,41,Net Banking,1
OTT6115,Jan,2,Premium,599,5,43.6,1,22,No,Documentary,Yes,Smart TV,5,0,66.8,9,Debit Card,1
OTT6116,Jul,13,Standard,199,5,38.4,0,7,Yes,Action,Yes,Mobile,4,1,,14,Credit Card,0
OTT6117,Jul,31,Premium,399,4,31.7,4,20,Yes,Action,No,Laptop,2,1,71.6,35,UPI,0
OTT6118,,1,Standard,199,1,37.0,2,25,Yes,Drama,No,Tablet,2,1,54.5,38,Net Banking,1
OTT6119,Mar,14,Basic,199,3,20.1,0,5,Yes,Horror,No,Tablet,5,0,68.6,58,UPI,1
OTT6120,May,16,Standard,199,4,59.2,0,1,Yes,Horror,,Smart TV,5,1,80.4,0,Debit Card,0
OTT6121,Jul,13,Standard,199,3,57.5,2,30,Yes,Documentary,Yes,Laptop,,0,75.9,2,Credit Card,1
OTT6122,Apr,25,Standard,599,2,67.9,8,1,Yes,Horror,Yes,Laptop,2,1,65.8,33,Net Banking,0
OTT6123,Apr,7,Standard,199,4,36.1,7,5,Yes,Sci-Fi,Yes,Mobile,3,1,63.0,41,UPI,1
OTT6124,Jul,30,Basic,599,3,17.7,9,25,Yes,Horror,No,Laptop,5,3,51.0,25,UPI,1
OTT6125,Jan,17,Premium,599,5,38.6,9,20,Yes,,No,Tablet,2,0,37.3,57,UPI,1
OTT6126,Apr,24,Premium,399,5,50.7,0,18,,Action,No,Smart TV,4,1,,6,Net Banking,0
OTT6127,Mar,17,Premium,399,1,34.1,2,11,No,Comedy,Yes,Laptop,4,1,16.3,38,Debit Card,0
OTT6128,May,17,Basic,199,3,38.8,6,1,Yes,Drama,No,Smart TV,1,0,32.3,54,Credit Card,0
OTT6129,Jun,25,Standard,199,4,17.2,,26,Yes,Drama,No,Smart TV,3,0,52.5,35,UPI,1
OTT6130,,9,Premium,399,2,41.2,3,23,No,Documentary,No,Tablet,4,1,6.7,8,UPI,1
OTT6131,Apr,3,Premium,399,5,49.0,8,1,Yes,Sci-Fi,No,Tablet,5,2,16.8,54,Debit Card,0
OTT6132,Jan,32,Standard,599,4,37.5,6,13,No,Horror,No,Mobile,1,0,28.3,35,UPI,0
OTT6133,Jun,3,Basic,399,1,13.1,7,19,Yes,Documentary,No,Smart TV,4,0,51.0,56,,1
OTT6134,Mar,1,Basic,199,1,31.3,2,17,Yes,Comedy,No,Smart TV,5,1,66.9,55,UPI,1
OTT6135,May,8,Standard,,2,36.3,3,19,Yes,Horror,No,Mobile,3,0,52.0,24,Credit Card,1
OTT6136,Jun,30,Basic,399,5,55.9,8,20,Yes,Comedy,No,Smart TV,1,0,29.6,41,Net Banking,1
OTT6137,Mar,35,Premium,199,3,44.8,9,13,Yes,Horror,Yes,Mobile,1,3,67.1,23,Credit Card,1
OTT6138,Mar,27,Basic,199,3,4.8,7,24,No,Comedy,No,Mobile,5,1,96.7,22,Credit Card,1
OTT6139,Jun,13,Basic,,5,62.2,3,8,No,Documentary,Yes,Mobile,3,0,28.2,44,Credit Card,0
OTT6140,Mar,6,Basic,399,2,27.1,6,13,Yes,Documentary,Yes,Tablet,2,0,29.2,44,Net Banking,1
OTT6141,Jun,32,Standard,199,2,,1,1,Yes,Sci-Fi,Yes,Smart TV,5,0,57.1,21,Credit Card,0
OTT6142,Jul,3,Standard,399,1,18.2,5,,Yes,Sci-Fi,No,Laptop,5,0,102.2,38,Credit Card,1
OTT6143,Apr,4,Standard,599,3,31.7,5,21,Yes,Drama,No,Mobile,4,1,51.4,28,Net Banking,1
OTT6144,Mar,28,Standard,399,1,44.6,1,20,Yes,Documentary,No,Tablet,5,0,70.0,16,Credit Card,0
OTT6145,Apr,23,Basic,199,3,41.1,5,10,Yes,Action,No,Smart TV,5,1,28.6,19,UPI,0
OTT6146,Mar,13,Standard,399,4,30.3,7,15,Yes,Action,Yes,Tablet,2,2,73.5,36,Debit Card,1
OTT6147,May,23,Basic,599,4,64.0,3,17,Yes,Comedy,No,Mobile,3,1,78.2,10,Debit Card,0
OTT6148,Jul,3,Basic,199,2,33.3,4,4,Yes,Horror,,Smart TV,4,1,41.3,20,Debit Card,1
OTT6149,Jan,24,Premium,199,3,23.7,7,13,No,Documentary,No,Mobile,3,0,23.0,24,Net Banking,1
OTT6150,Apr,12,Premium,399,2,33.9,2,25,Yes,Sci-Fi,No,Smart TV,5,1,89.6,28,Credit Card,1
OTT6151,Jun,9,Standard,399,1,36.5,9,30,Yes,Sci-Fi,No,Smart TV,3,1,44.7,1,Net Banking,1
OTT6152,Jun,1,Premium,599,1,24.9,8,10,Yes,Sci-Fi,No,Smart TV,1,0,54.4,33,Debit Card,1
OTT6153,Jan,20,Standard,599,1,50.8,3,4,Yes,Documentary,Yes,Laptop,3,1,51.7,19,Credit Card,0
OTT6154,Jun,17,Basic,199,1,37.9,5,15,Yes,Documentary,No,Laptop,1,0,53.0,12,Credit Card,1
OTT6155,May,32,Standard,399,4,40.8,1,0,No,Comedy,No,Tablet,4,0,50.9,25,Net Banking,0
OTT6156,Jan,5,Premium,199,2,27.8,7,14,Yes,Documentary,Yes,Tablet,5,0,56.0,52,Credit Card,1
OTT6157,Mar,20,Basic,599,3,33.7,2,28,Yes,Drama,No,Smart TV,5,1,41.0,23,Credit Card,1
OTT6158,May,26,Standard,199,3,39.6,2,24,Yes,Drama,Yes,Smart TV,3,1,49.1,55,Net Banking,1
OTT6159,Apr,28,Standard,199,2,27.8,4,5,No,Action,No,Mobile,1,0,65.9,31,Debit Card,0
OTT6160,May,7,Basic,399,2,37.9,0,12,No,Documentary,No,Mobile,3,1,,6,Credit Card,0
OTT6161,Apr,8,Premium,,2,44.8,3,30,Yes,Documentary,Yes,Laptop,3,0,64.5,45,Net Banking,1
OTT6162,Jun,23,Standard,399,2,24.5,0,24,No,Horror,No,Smart TV,4,0,63.2,57,Debit Card,1
OTT6163,Jun,7,Basic,199,1,22.8,6,3,Yes,Drama,No,Smart TV,4,1,73.7,15,Net Banking,0
OTT6164,Mar,24,Standard,599,5,9.5,8,9,Yes,Action,Yes,Mobile,5,1,62.1,31,Debit Card,0
OTT6165,Jul,23,Premium,399,3,11.2,3,22,No,Comedy,No,Tablet,3,0,27.8,10,Net Banking,1
OTT6166,Feb,18,Premium,599,3,25.3,5,26,No,Action,No,,5,2,42.5,31,Debit Card,1
OTT6167,Mar,24,Premium,199,3,24.5,2,6,Yes,Sci-Fi,,Laptop,4,1,68.9,30,Debit Card,0
OTT6168,Jul,13,Basic,399,3,40.1,3,5,Yes,Comedy,Yes,Smart TV,5,2,88.9,52,Credit Card,0
OTT6169,Mar,8,Basic,199,4,47.7,4,0,Yes,Sci-Fi,,Smart TV,3,2,63.7,53,Debit Card,0
OTT6170,Jun,,Basic,199,4,10.4,2,24,Yes,Sci-Fi,No,Tablet,2,0,60.8,7,Credit Card,1
OTT6171,Jul,19,Basic,399,2,19.6,6,14,No,Action,No,Laptop,5,1,32.1,45,Net Banking,1
OTT6172,Jan,,Standard,599,2,14.3,4,,Yes,Comedy,Yes,Laptop,2,0,36.5,2,Net Banking,1
OTT6173,Feb,10,Standard,199,,14.9,9,0,Yes,Sci-Fi,Yes,Laptop,3,,61.3,55,Credit Card,1
OTT6174,May,35,Basic,599,1,29.3,3,13,No,Horror,No,Laptop,4,0,17.5,11,Credit Card,0
OTT6175,Feb,10,Premium,399,2,65.2,2,13,No,Sci-Fi,No,Smart TV,,3,99.1,18,Net Banking,0
OTT6176,Mar,8,Basic,599,1,41.8,0,15,Yes,Documentary,No,Mobile,4,1,90.0,15,UPI,0
OTT6177,Jan,12,Premium,399,4,41.3,6,10,Yes,Documentary,No,Tablet,1,1,67.0,15,Debit Card,0
OTT6178,Jun,24,Basic,199,1,21.0,6,5,Yes,Documentary,No,Smart TV,5,0,66.4,8,UPI,1
OTT6179,Feb,7,Basic,599,1,55.1,1,20,Yes,Comedy,No,Mobile,3,1,97.2,34,Debit Card,1
OTT6180,May,22,Basic,599,1,36.5,4,13,Yes,Comedy,No,Smart TV,5,1,84.2,59,UPI,0
OTT6181,Feb,2,Standard,399,2,1.2,8,6,No,Drama,Yes,Mobile,1,0,58.3,35,Net Banking,1
OTT6182,Apr,20,Standard,599,1,35.4,6,13,,Documentary,No,Mobile,4,1,,9,Credit Card,0
OTT6183,Apr,15,Standard,199,2,41.3,8,27,Yes,Horror,Yes,Tablet,4,0,76.0,48,Credit Card,1
OTT6184,May,19,Standard,399,5,25.9,7,28,Yes,Horror,No,Tablet,2,1,71.0,54,UPI,1
OTT6185,Feb,11,Basic,599,1,30.3,1,17,Yes,Documentary,No,Laptop,,0,58.7,49,Debit Card,1
OTT6186,Jan,2,Basic,199,5,42.0,9,21,Yes,Documentary,No,Smart TV,2,0,95.1,11,Credit Card,1
OTT6187,Jul,6,Standard,399,1,79.6,0,3,Yes,Sci-Fi,No,Tablet,4,0,25.9,5,Net Banking,0
OTT6188,May,21,Basic,599,5,16.8,2,0,Yes,Drama,No,Tablet,1,0,58.7,25,Debit Card,0
OTT6189,Mar,1,Premium,599,4,,2,14,Yes,Comedy,No,Laptop,3,1,74.8,57,Debit Card,1
OTT6190,Mar,15,Premium,399,5,25.9,7,4,Yes,Action,No,Tablet,4,0,18.7,51,Net Banking,0
OTT6191,Jul,19,Basic,399,5,16.9,5,12,Yes,Sci-Fi,No,Smart TV,,0,46.2,33,UPI,0
OTT6192,May,17,Premium,399,3,25.5,2,1,Yes,Comedy,Yes,Smart TV,4,0,50.1,14,UPI,0
OTT6193,Mar,32,Standard,399,5,34.6,5,10,Yes,Drama,No,Laptop,3,0,40.6,56,Credit Card,0
OTT6194,Jun,18,Standard,399,5,41.6,2,5,No,Drama,No,Tablet,4,1,97.7,41,Credit Card,0
OTT6195,Apr,26,Standard,399,2,14.1,0,15,Yes,Sci-Fi,No,Mobile,4,1,51.7,4,Net Banking,1
OTT6196,Jan,10,Basic,399,1,30.8,2,22,Yes,Action,No,Mobile,1,1,65.2,33,UPI,1
OTT6197,Jan,34,Basic,,3,46.4,,14,,Documentary,No,Mobile,3,0,90.9,10,,0
OTT6198,Jan,18,Standard,199,2,29.6,0,5,Yes,Comedy,Yes,Mobile,5,0,47.7,15,Credit Card,0
OTT6199,Feb,20,Standard,199,3,27.6,5,21,Yes,Sci-Fi,No,Smart TV,4,3,57.3,39,Debit Card,1
OTT6200,May,17,Standard,199,1,25.4,9,12,Yes,Action,No,Laptop,3,0,26.1,2,Credit Card,1
OTT6201,Mar,18,Standard,599,5,43.3,6,18,Yes,Documentary,No,Smart TV,4,3,22.5,37,Debit Card,1
OTT6202,Feb,20,Premium,199,1,38.4,6,12,Yes,Action,Yes,Mobile,3,0,14.5,,Credit Card,1
OTT6203,Mar,3,Premium,399,5,43.3,9,17,Yes,Action,Yes,Tablet,5,0,65.8,44,Debit Card,1
OTT6204,May,33,Basic,199,3,60.7,3,4,No,Action,Yes,Tablet,5,0,60.8,8,Credit Card,0
OTT6205,Mar,,Basic,399,5,5.8,4,18,No,Drama,Yes,Smart TV,5,0,52.7,19,Net Banking,1
OTT6206,Jul,22,Standard,599,1,59.9,0,3,No,,No,Laptop,1,1,46.0,29,UPI,0
OTT6207,Feb,17,Basic,199,5,24.9,7,8,Yes,Action,No,Smart TV,3,1,22.7,36,Credit Card,1
OTT6208,Feb,23,Standard,199,1,29.4,3,4,No,Comedy,No,Laptop,5,3,39.2,29,Credit Card,1
OTT6209,Feb,35,Basic,599,1,28.7,0,3,No,Comedy,No,Laptop,5,1,22.2,,UPI,0
OTT6210,Jan,35,Premium,399,2,32.6,8,29,Yes,Documentary,No,Mobile,3,1,75.8,2,Credit Card,1
OTT6211,Apr,32,,399,1,57.6,1,9,Yes,Documentary,No,Mobile,1,0,38.5,,UPI,0
OTT6212,Feb,25,Basic,199,2,29.2,3,30,,Horror,No,Laptop,3,0,78.6,11,Debit Card,1
OTT6213,Apr,18,Standard,199,4,46.2,1,7,No,Comedy,No,Tablet,5,2,65.7,24,Debit Card,0
OTT6214,Jun,13,Basic,199,2,46.8,1,23,No,Sci-Fi,No,Smart TV,2,0,70.3,16,UPI,1
OTT6215,Feb,18,Premium,199,5,31.9,8,25,Yes,Sci-Fi,No,Laptop,2,1,53.4,17,Net Banking,1
OTT6216,,10,Premium,,4,38.2,1,10,No,Sci-Fi,No,Mobile,4,0,66.7,19,Debit Card,0
OTT6217,May,31,Basic,199,2,4.8,3,5,No,,No,Smart TV,4,0,38.4,44,Net Banking,1
